date,us,indonesia,philippines,malaysia,thailand,vix_index
23/09/2022,-2.6,3.2,17.4,3.9,8.8,29.92000008
26/09/2022,23.7,11.2,9.8,10.5,6.4,32.25999832
27/09/2022,2.1,-0.3,-3.3,2,4.2,32.59999847
28/09/2022,-21.4,2.5,0,2,1.8,30.18000031
29/09/2022,5.6,0.1,16.7,1.1,0.6,31.84000015
30/09/2022,4.3,-2.8,-18.8,-2.3,-4.1,31.62000084
03/10/2022,-19.1,-4.7,-12.9,4,-4.1,30.10000038
04/10/2022,-0.6,-6.3,14.1,-14.6,-4.1,29.06999969
05/10/2022,12.1,-6.3,-7.5,1.4,-4.1,28.54999924
06/10/2022,6.9,-1.3,-7,4,2.4,30.52000046
07/10/2022,5.8,4.4,30,-2.3,0.3,31.36000061
10/10/2022,0,4.6,0,4.8,2,32.45000076
11/10/2022,6.6,7.6,-25,4.8,5.7,33.63000107
12/10/2022,-5.2,1.4,10,1,3.2,33.56999969
13/10/2022,4.9,-1.9,9.9,1,0.43,31.94000053
14/10/2022,7.5,1.3,10.4,0.8,0.43,32.02000046
17/10/2022,-0.9,6.8,-10.4,2,0.43,31.37000084
18/10/2022,-0.3,-0.2,0,-2,1.6,30.5
19/10/2022,12.7,1.4,10.4,-0.6,1.5,30.76000023
20/10/2022,9.3,6.5,0,4.6,-0.8,29.97999954
21/10/2022,-0.9,11.5,-1.5,6.9,-0.58,29.69000053
24/10/2022,2.4,-0.2,0,-2.35,-0.58,29.85000038
25/10/2022,-14.1,3.3,0,-2.35,-0.58,28.45999908
26/10/2022,-9.8,-1.8,0,-13.3,-0.58,27.28000069
27/10/2022,-8.4,-6.8,14.2,-5.5,-0.58,27.38999939
28/10/2022,9.5,-4.6,-1.6,2.1,-0.58,25.75
31/10/2022,3.4,0.3,8.6,2.1,3.8,25.87999916
01/11/2022,-0.6,-4.2,0,-6.5,1.7,25.80999947
02/11/2022,6,-8.5,-8.6,-2.7,0.3,25.86000061
03/11/2022,4.5,1.4,7,6.8,-6,25.29999924
04/11/2022,1.1,4.7,6.2,5.3,-6,24.54999924
07/11/2022,5.6,-0.7,-2.2,5.3,2.45,24.35000038
08/11/2022,-8.9,-1.3,0.8,5.2,2.45,25.54000092
09/11/2022,-3.2,-7.1,6.6,-1.8,-10,26.09000015
10/11/2022,-28.1,-5.1,0,-4.45,-0.7,23.53000069
11/11/2022,0,-21.4,-9.7,-4.45,-13.6,22.52000046
14/11/2022,4.2,-3.3,20.1,-1.1,-1.89,23.72999954
15/11/2022,-8.4,-1.5,-10.8,-4.6,-1.89,24.54000092
16/11/2022,-8,-3.4,0,-3.2,-1.89,24.11000061
17/11/2022,7.6,0.8,-24.5,-2.6,-1.89,23.93000031
18/11/2022,6.2,1.4,-5.1,0,-1.89,23.12000084
21/11/2022,0,2.4,0,5.9,-1.89,22.36000061
22/11/2022,-7.3,-2.6,-5.6,3.4,-1.89,21.29000092
23/11/2022,-6.2,-5.2,-7,0.3,-1.89,20.35000038
24/11/2022,0,-2.9,-12.7,-24.6,-2.93,20.35000038
25/11/2022,-1.3,-0.2,-4.7,-3,-2.93,20.5
28/11/2022,0.1,0.6,-10,0,-2.93,22.20999908
29/11/2022,6.3,-0.1,6.2,1.8,2.2,21.88999939
30/11/2022,-13.9,-2.8,6.9,-2,4,20.57999992
01/12/2022,-9.9,-5.8,-16.8,-6.5,-1.5,19.84000015
02/12/2022,-1.9,-2.2,5.9,-1.9,-4.3,19.05999947
05/12/2022,8.7,2.9,-4.7,2.7,0.05,20.75
06/12/2022,-4.3,4.2,2.5,-0.1,0.05,22.17000008
07/12/2022,-11.4,5.6,-8.6,1.3,-0.4,22.68000031
08/12/2022,6.5,-2.4,6.4,1,-2.5,22.29000092
09/12/2022,9.8,-1.4,-12.8,1,0.8,22.82999992
12/12/2022,3.1,-0.5,10.8,1.3,1.6,25
13/12/2022,-11,0.6,8.1,2.6,1.6,22.54999924
14/12/2022,-2.3,-5.6,0,-5.8,-6,21.13999939
15/12/2022,-3.1,-0.4,-17.9,-5.2,-2.1,22.82999992
16/12/2022,3.9,-0.4,3.5,-0.6,2,22.62000084
19/12/2022,9.9,-0.3,0,-1.9,4.5,22.42000008
20/12/2022,9.9,1.2,0,6.8,1.9,21.47999954
21/12/2022,-2.2,2.2,14.7,1,-0.1,20.06999969
22/12/2022,1.7,-0.1,1.3,-1.4,-0.3,21.96999931
23/12/2022,6.8,0.3,-5.5,2.1,0.07,20.87000084
26/12/2022,0,0.7,6.8,0,0.07,20.87000084
27/12/2022,9.5,-1.1,5.7,2.35,0.07,21.64999962
28/12/2022,4.1,0.4,-11.2,2.35,0,22.13999939
29/12/2022,-6.8,0,0,-3.3,0.7,21.44000053
30/12/2022,6,1.9,6.8,-1.3,-4.7,21.67000008
02/01/2023,0,2.5,0,0,-0.1,21.67000008
03/01/2023,-13.6,9.8,-11.8,-5.3,-0.1,22.89999962
04/01/2023,-5.5,-1.2,0,-2.5,-2.2,22.01000023
05/01/2023,3.4,-4.4,26.8,2.6,-2.3,22.45999908
06/01/2023,-16,-1.7,0,0,-4.6,21.12999916
09/01/2023,-2.4,-7.4,-4.3,-5.1,-9,21.96999931
10/01/2023,8.6,-5.5,0,-2.7,0.7,20.57999992
11/01/2023,-8,-4.1,0,2,-2.2,21.09000015
12/01/2023,-9.7,-6.4,-42.8,1.4,-0.5,18.82999992
13/01/2023,6,-7.6,0,-3.3,-4.8,18.35000038
16/01/2023,0,4.6,-29.9,2.6,3.1,18.35000038
17/01/2023,4.6,4.5,-4.4,2,3.3,19.36000061
18/01/2023,-17.8,-4.2,-3.3,-5.6,1.8,20.34000015
19/01/2023,2,-7,-11.1,-3.4,-2.7,20.52000046
20/01/2023,8.8,-1.6,-2.3,-17.1,0.9,19.85000038
24/01/2023,-2.6,-1.1,-16.3,0,2.3,19.20000076
25/01/2023,-1.1,2.2,0,1.1,-0.5,19.07999992
26/01/2023,5.7,3.4,-2.1,0,-0.2,18.72999954
27/01/2023,0.4,4.9,9.1,5.1,2.6,18.51000023
30/01/2023,3.4,3.5,4.8,-1.3,0.8,19.94000053
31/01/2023,-2.8,-5.2,2.5,3.2,4.2,19.39999962
01/02/2023,-9.1,-4.5,-4.8,0,-5.4,17.87000084
02/02/2023,-2.5,-6.8,-2.8,-1.9,-2.2,18.72999954
03/02/2023,13.1,-5.6,-0.8,-2.6,0.1,18.32999992
06/02/2023,11.7,11.5,5.8,0,7.4,19.43000031
07/02/2023,3.3,5.1,14.1,3.2,-1.2,18.65999985
08/02/2023,-6.2,-4.3,11.2,2,-1.6,19.62999916
09/02/2023,4.7,-4.9,-2.4,-1.9,-1,20.70999908
10/02/2023,7.8,5.1,-3.1,-1.3,3.7,20.53000069
13/02/2023,-3.6,6,2.3,12.1,3.2,20.34000015
14/02/2023,4.3,-0.1,0,-2.4,-1.5,18.90999985
15/02/2023,6.2,1.1,2.6,3.1,5.1,18.22999954
16/02/2023,5.6,-1.3,0.3,0.8,-3.6,20.17000008
17/02/2023,-4.4,0.5,6.2,0,4,20.02000046
20/02/2023,0,-1.3,-6.3,-3.9,-3.8,20.02000046
21/02/2023,13.5,2.2,0,1.3,-2.2,22.87000084
22/02/2023,-3.6,2.8,-4.5,2,3.6,22.29000092
23/02/2023,-3.8,1.8,2,0.6,-1.6,21.13999939
24/02/2023,6.6,1.2,0,1.5,-1.1,21.67000008
27/02/2023,-3.1,5.9,-1,2,3.6,20.95000076
28/02/2023,0.7,2.6,2.6,-4.1,-1.1,20.70000076
01/03/2023,7.2,-2.2,-4.7,0.7,-0.8,20.57999992
02/03/2023,6.4,9.9,6.9,9.2,0.6,19.59000015
03/03/2023,-10.4,2.2,5.9,3.9,2.3,18.48999977
06/03/2023,0.6,-5,1,0.2,0,18.61000061
07/03/2023,0.6,4.9,-7.3,-3.4,-6.2,19.59000015
08/03/2023,2.7,7,-1.4,2.6,2.3,19.11000061
09/03/2023,-8.8,-4.3,3.6,-1.5,-2.6,22.61000061
10/03/2023,-20.5,-5.8,-8,-8.3,-3.1,24.79999924
13/03/2023,-12.6,-11.2,-15.1,-5.2,-5.6,26.52000046
14/03/2023,11.8,-10.5,-1,-4,-1,23.72999954
15/03/2023,-23.5,3.5,4.6,2.7,-3.1,26.13999939
16/03/2023,12.3,18.2,-1.1,3.3,2.2,22.98999977
17/03/2023,-14.9,-5.5,1.3,2.6,2,25.51000023
20/03/2023,5.6,0.1,-4.3,-0.7,-4.4,24.14999962
21/03/2023,12.4,-0.2,2.2,2.1,-2,21.37999916
24/03/2023,-23.4,-8.8,-1.7,-7.7,-9.6,21.73999977
27/03/2023,15.5,-3.5,1.6,0.7,-3.2,20.60000038
28/03/2023,3.8,2.2,5.9,1.1,5.5,19.96999931
29/03/2023,-0.4,2.6,0,0.6,2.9,19.12000084
30/03/2023,-1.5,-0.3,0.8,2.7,1.6,19.02000046
31/03/2023,-8.2,-2.7,-5.6,-1.7,6.2,18.70000076
03/04/2023,-5.5,-1.4,-3.9,2.5,2.9,18.54999924
04/04/2023,-7.4,-5.1,-0.8,-3.4,1,19
05/04/2023,-2.8,-2.8,-1.3,-1.3,-0.6,19.07999992
06/04/2023,-0.5,-2.9,9.9,-3.3,0,18.39999962
10/04/2023,11.2,0.6,0,-1.3,0,18.96999931
11/04/2023,0.8,-1.8,-10.3,3.3,1.5,19.10000038
12/04/2023,-3.5,-0.4,0.1,-1.3,-0.2,19.09000015
13/04/2023,5.5,-2.7,2.4,-3.6,0,17.79999924
14/04/2023,6.8,2.2,3.9,1,0,17.06999969
17/04/2023,8.6,1.4,0,2.2,2.4,16.95000076
18/04/2023,-2.4,0.5,0,2.9,2.7,16.82999992
26/04/2023,-12.8,-13.9,-7.8,-16.1,-2.5,18.84000015
27/04/2023,7.3,0.9,-0.5,1.7,1.8,17.03000069
28/04/2023,-9.8,-0.5,-1.5,-1.5,1.1,15.77999973
02/05/2023,0.2,-0.8,-0.1,1.7,-1.2,17.78000069
03/05/2023,-8.7,-4.6,-7.6,-4.5,-4.6,18.34000015
04/05/2023,4.1,-5.3,0,0,0,20.09000015
05/05/2023,5.9,1.6,0.1,1.6,0,17.19000053
08/05/2023,7,4.3,0,-2.9,-2,16.97999954
09/05/2023,1.1,0.3,-7.5,1.6,3,17.70999908
10/05/2023,-7.7,-1.5,0.3,2.3,1.2,16.94000053
11/05/2023,-5.7,-6.6,-4,-3.8,-0.7,16.93000031
12/05/2023,7.9,-0.3,-1.3,-4.4,0.4,17.03000069
15/05/2023,3.9,2.3,-2,1.1,1.3,17.12000084
16/05/2023,3.3,-0.7,-5.6,0,0.2,17.98999977
17/05/2023,2.9,-3.6,-5.3,3.6,2.6,16.87000084
19/05/2023,10.8,5.4,4,7.5,-2.1,16.80999947
22/05/2023,4.3,-1.1,-0.1,-1.7,-0.4,17.20999908
23/05/2023,-2.3,1,5.3,5,1.7,18.53000069
24/05/2023,5,-0.8,5.2,-3.3,0,20.03000069
25/05/2023,7.5,0.5,0.8,4.6,7,19.13999939
26/05/2023,-2,-0.2,0.4,-5.2,-0.3,17.95000076
29/05/2023,0,-3.2,3.6,-0.7,-2.3,17.95000076
30/05/2023,-11.2,0.4,-4.2,-1.3,-0.5,17.45999908
31/05/2023,-4.2,-2.5,-6.4,-3.7,-7.1,17.94000053
05/06/2023,3.9,1.4,0.3,0,0,14.72999954
06/06/2023,-2.3,-3.4,-1.1,-2.8,1.6,13.96000004
07/06/2023,13.6,-1.9,3.6,2.6,1.1,13.93999958
08/06/2023,-7.8,2.2,4.2,4.6,3.1,13.64999962
09/06/2023,2.3,-2.1,-2.8,-2.6,2.1,13.82999992
12/06/2023,-0.4,-1.8,13.1,1.3,0,15.01000023
13/06/2023,7.7,-4,-11.1,-0.4,-0.4,14.60999966
14/06/2023,-2.7,-2.2,4.3,-2.2,0.7,13.88000011
15/06/2023,-7,3.7,9.4,2.6,3.8,14.5
16/06/2023,4.7,0,0.4,0.7,-0.4,13.53999996
19/06/2023,0,2.8,-0.6,1.3,0.4,13.53999996
20/06/2023,-4.2,1.4,0.1,1,0.2,13.88000011
21/06/2023,-0.2,-2.9,6.1,1.7,-1.3,13.19999981
22/06/2023,7.5,-2.1,2.5,2.7,-1,12.90999985
23/06/2023,-6.1,0.9,3.6,1.3,-0.1,13.43999958
26/06/2023,-1.3,-0.7,1.6,2,-2.6,14.25
27/06/2023,4.4,-2.8,0.9,-2,0.1,13.73999977
03/07/2023,9,-2.2,13.2,4.2,-1,13.56999969
04/07/2023,0,-3.3,11.6,1.2,-1.8,13.56999969
05/07/2023,7.7,-2.8,9.4,1.4,-0.1,14.18000031
06/07/2023,9.8,2.2,11.5,0,1.1,15.43999958
07/07/2023,3.6,4.6,-0.3,0.5,2,14.82999992
10/07/2023,-7.1,1.3,1.3,0.8,0.1,15.06999969
11/07/2023,-2.5,-4,-1.4,-2.4,0.2,14.84000015
12/07/2023,-11.2,-2.6,-2.1,-1.6,0.2,13.53999996
13/07/2023,-9.4,-1.8,-26.9,-6,0.3,13.60999966
14/07/2023,6.8,0.2,-7.3,2.7,-0.9,13.34000015
17/07/2023,-2.4,2.9,3.3,-1.4,-0.5,13.47999954
18/07/2023,-2.2,0.7,-1.1,-0.3,-1.2,13.30000019
20/07/2023,6.5,-0.5,-0.6,0.2,2.6,13.98999977
21/07/2023,-1.4,3.7,0.3,1.7,1.8,13.60000038
24/07/2023,3.5,-0.6,6.4,-2.8,-0.1,13.90999985
25/07/2023,1.3,-0.1,-6.4,1.7,0.6,13.85999966
26/07/2023,-1.7,2.4,0,-0.5,-1.1,13.18999958
27/07/2023,13.2,-1.8,-1.4,-1.3,-1.2,14.40999985
28/07/2023,-4.9,3.7,2,3.4,0,13.32999992
31/07/2023,0.9,-3.4,5,0.1,2.4,13.63000011
01/08/2023,6.4,-0.5,-2,0.6,0,13.93000031
02/08/2023,5.6,1.4,2.5,-0.2,0.1,16.09000015
03/08/2023,9.6,3.8,8.2,2.9,1.7,15.92000008
04/08/2023,-14.1,5.3,7.7,-0.1,0.9,17.10000038
07/08/2023,5.6,0.7,2.5,-0.6,-1.7,15.77000046
08/08/2023,-6.7,-1.6,-0.4,-0.6,-0.9,15.98999977
09/08/2023,-1.3,-1.1,-0.2,-1.7,0.9,15.96000004
10/08/2023,9.5,-0.2,-1.7,-0.7,-0.5,15.85000038
11/08/2023,4.7,0.6,0,0.7,0.1,14.84000015
14/08/2023,3.8,5.4,1.5,2.8,0,14.81999969
15/08/2023,2.2,3.4,1.6,-5.8,2,16.45999908
16/08/2023,3.7,1.6,-6.6,5.2,2.5,16.78000069
18/08/2023,0.4,7.2,0.3,0.5,6.7,17.29999924
21/08/2023,8.5,11.3,10.1,1.1,2.5,17.12999916
22/08/2023,-1.4,3.8,-10.1,-2.1,1.1,16.96999931
23/08/2023,-13.2,-5.2,-0.9,-0.2,3.5,15.97999954
24/08/2023,4.3,-8,-2.4,0,-0.8,17.20000076
25/08/2023,-0.1,-0.4,-1.5,0.8,-0.1,15.68000031
28/08/2023,-3.2,-6.2,16.8,-1.5,0.6,15.07999992
29/08/2023,-8.2,-7.9,-22.3,-1.7,-1.6,14.44999981
30/08/2023,-0.7,-0.6,-5.4,1.4,-0.4,13.88000011
31/08/2023,-0.7,0.4,0.5,0,-0.4,13.56999969
01/09/2023,7.1,0.7,21.9,-1.5,0.9,13.09000015
04/09/2023,0,-0.8,-19.2,1.4,1.7,13.09000015
05/09/2023,8.3,5.9,2.9,0,3,14.01000023
06/09/2023,1.9,10.1,5.1,1.4,3.9,14.44999981
07/09/2023,-3.5,5.1,0.5,0,3.4,14.39999962
08/09/2023,2,-3.5,-0.1,-0.6,-1.4,13.84000015
11/09/2023,2.5,4.7,0.8,2.3,4.8,13.80000019
12/09/2023,-0.9,4.4,-5.2,0.5,2.3,14.22999954
13/09/2023,-3.2,1.1,0.6,2,6.4,13.47999954
14/09/2023,3.8,-1,0.1,-2.2,-3.1,12.81999969
15/09/2023,4.5,4,-1.4,1.9,-1,13.78999996
18/09/2023,-3,3.5,0.2,-2.4,3.8,14
19/09/2023,5.6,4.6,-1.7,3.3,-0.8,14.10999966
20/09/2023,4.9,-1.9,-1.9,3.1,14.5,15.14000034
21/09/2023,8.7,4.5,1.4,4.1,0,17.54000092
22/09/2023,-6.1,-3.8,13.3,2.9,0,17.20000076
25/09/2023,10,1.3,0,-1.3,0,16.89999962
26/09/2023,0.2,9.4,0.2,-1.7,0,18.94000053
27/09/2023,7.2,1.8,0,0,0,18.21999931
29/09/2023,-3.7,3.2,-5.4,-0.3,0,17.52000046
02/10/2023,10.8,7.2,-0.2,0.1,0,17.61000061
03/10/2023,11.7,3.9,-0.3,3.7,0,19.78000069
04/10/2023,-6.3,7.9,2.9,10.6,8.6,18.57999992
05/10/2023,-1.4,-6.4,4.1,-1.2,9.2,18.48999977
06/10/2023,8.3,-2.7,-0.1,-5.9,0.8,17.45000076
09/10/2023,0,0.7,-0.7,1.1,1.5,17.70000076
10/10/2023,-14.9,-7.2,0.3,1.2,-1.9,17.03000069
11/10/2023,-9.5,-15.6,2.1,-6.3,-4,16.09000015
12/10/2023,14,-1,-2.8,1.8,-3.4,16.69000053
13/10/2023,-8.6,0,0.6,0.9,0,19.31999969
16/10/2023,9.4,-1.9,0.4,0.9,3.7,17.20999908
17/10/2023,12.9,0.8,2,0.9,0.6,17.87999916
18/10/2023,8,10.6,0.5,1.3,2.4,19.21999931
19/10/2023,7.5,-0.2,3.3,5.6,2.8,21.39999962
20/10/2023,-7.5,22.5,1,-0.6,-0.5,21.70999908
23/10/2023,-6.5,0,0.8,3.7,0,20.37000084
24/10/2023,-2.6,14.2,15.7,-3,-5.1,18.96999931
25/10/2023,13.2,-1.4,1.4,1.2,0.4,20.19000053
26/10/2023,-11.1,-3.9,8,3.1,1.8,20.68000031
27/10/2023,-0.9,3.5,5.8,-5.5,-2.9,21.27000046
30/10/2023,5.8,-9.8,29.3,-1,-4.7,19.75
31/10/2023,3.7,-1.6,-19.8,-0.2,-2.6,18.13999939
01/11/2023,-19.7,-3.5,11.9,-2.9,2.8,16.87000084
02/11/2023,-7.5,-0.2,0,-8.6,-3,15.65999985
03/11/2023,-8.7,-21.1,-20.3,-1.7,-3.1,14.90999985
06/11/2023,7.1,-0.5,-2.9,-8.8,-3.8,14.89000034
07/11/2023,-7.6,-16.3,-1.9,-0.6,-1.4,14.81000042
08/11/2023,-7.4,11.5,-5.7,0,-4,14.44999981
09/11/2023,13.2,-2.3,-11.5,-1.3,-4.7,15.28999996
10/11/2023,2.7,7,-1.8,1.8,2.9,14.17000008
13/11/2023,-1.2,0,0.1,0,7.2,14.76000023
14/11/2023,-19.3,9.7,-3.1,2.3,-2,14.15999985
15/11/2023,8.4,0.4,-10.7,-5.9,-11.2,14.18000031
16/11/2023,-9.5,0,0.1,1.1,-1.2,14.31999969
17/11/2023,-0.1,0,-7.2,-0.6,-3.1,13.80000019
20/11/2023,-1.5,-30.5,-6.6,1.8,2.6,13.40999985
21/11/2023,-2.7,0.4,-3.2,-0.6,-2.5,13.35000038
22/11/2023,1.2,0.6,0,-0.7,2.7,12.85000038
23/11/2023,0,-1.7,0.1,-4.7,1.4,12.85000038
24/11/2023,6.2,1.4,0.3,0,2.9,12.46000004
27/11/2023,-8,6.6,-3.1,6.4,5.6,12.68999958
28/11/2023,-6.6,-3.3,-3,-2.3,-2,12.68999958
29/11/2023,-6.6,-8.1,-5.5,-1.7,-12.1,12.97999954
30/11/2023,7.1,1.5,-2.5,-2,0.4,12.92000008
01/12/2023,-13,-0.9,0.2,0.9,0.1,12.63000011
04/12/2023,5.8,-2.7,0,0.6,-1.2,13.07999992
05/12/2023,-8.9,0.4,0,-4.3,0,12.85000038
06/12/2023,-6.1,-0.7,0.5,-5.3,-7,12.97000027
07/12/2023,4.5,0,-1.5,0.1,-3.4,13.06000042
08/12/2023,7.7,1,3.3,0.3,0.1,12.35000038
11/12/2023,0.7,5.3,-5,2.3,0,12.63000011
12/12/2023,-3.2,3.8,2.8,0.2,-1.7,12.06999969
13/12/2023,-18.5,7.1,0.8,9.2,-0.9,12.18999958
14/12/2023,-9.5,-12.4,-17.7,-14.7,-8,12.47999954
15/12/2023,-1,-7.6,-0.5,4.8,1.4,12.27999973
18/12/2023,2.1,-4.4,0.8,-1.4,3.1,12.56000042
19/12/2023,-0.1,-1,-0.6,0,-0.4,12.52999973
20/12/2023,-8.4,-0.5,-7.6,0,-1.8,13.67000008
21/12/2023,4.1,-0.4,-2.5,0.6,-0.3,13.64999962
22/12/2023,0.7,-0.4,-0.5,-1.3,-2.8,13.02999973
27/12/2023,-10.1,-0.3,-0.4,-0.6,-2.9,12.43000031
28/12/2023,5,-1,-1.2,2.2,-2,12.47000027
29/12/2023,3.5,-0.5,4.5,-0.6,0,12.44999981
02/01/2024,5.1,10.7,5.2,1.2,2.6,13.19999981
03/01/2024,-1.3,6.2,7,4.6,1.4,14.03999996
04/01/2024,8.3,1.4,-5.3,5.3,0.4,14.13000011
05/01/2024,4.6,4,2.5,3,3.7,13.35000038
08/01/2024,-1.6,0,3.3,-3.6,-0.6,13.07999992
09/01/2024,-1.7,2.9,0.2,-3,-2.4,12.76000023
10/01/2024,1.5,0.5,2,-1,-3.6,12.68999958
11/01/2024,-6.2,-0.9,6.6,0.9,1.4,12.43999958
12/01/2024,-2.6,-5.4,-0.6,-1.4,0.2,12.69999981
15/01/2024,0,1.5,-4.9,1.2,0.2,12.69999981
16/01/2024,11.8,-0.4,-2,0.8,0.3,13.84000015
17/01/2024,4.5,1.9,-0.3,5.7,1.2,14.78999996
18/01/2024,3.9,1.6,3.4,-3.2,2.7,14.13000011
19/01/2024,-1.9,-8.4,0.9,-2.4,-0.2,13.30000019
22/01/2024,-1.8,-2.4,2.9,-1.7,-1.4,13.18999958
23/01/2024,2.4,0.1,-0.7,1.4,-1.5,12.55000019
24/01/2024,4.7,2,-1,-0.3,-2.3,13.14000034
25/01/2024,-5.8,3.3,-1.2,0,0.8,13.44999981
26/01/2024,1.9,-1,-2,-0.7,-3.5,13.26000023
29/01/2024,-6.3,-0.6,-0.2,-1.2,-1,13.60000038
30/01/2024,-4.2,-2.7,-1.6,8,-2.6,13.31000042
31/01/2024,-12,-2.5,-0.5,-8.2,1,14.35000038
01/02/2024,-3.2,-3.9,-1.9,0,-0.3,13.88000011
02/02/2024,14.1,-1.2,-0.5,-3.1,0.4,13.85000038
05/02/2024,13.7,7.3,-0.2,5.9,2.8,13.67000008
06/02/2024,-5.8,1.3,4.9,-1.2,-2.2,13.06000042
07/02/2024,2.1,-0.7,13.5,-0.7,-0.9,12.82999992
12/02/2024,5.8,3.8,-3.2,0,-7.9,13.93000031
13/02/2024,13.5,-1.2,-1.8,2.2,-2.3,15.85000038
15/02/2024,-8.3,-0.5,10.1,0.3,1.4,14.01000023
16/02/2024,4.9,-0.8,0.2,2.1,0.8,14.23999977
19/02/2024,0,-0.5,0.1,0.3,-1.4,14.23999977
20/02/2024,-0.5,-0.1,-2.2,1.1,1.3,15.42000008
21/02/2024,4.4,-1.6,-1.8,0.7,-3.5,15.34000015
22/02/2024,0.3,-2.4,-1.2,-0.7,2.2,14.53999996
23/02/2024,-7.4,-0.9,-1.5,3.6,-0.1,13.75
26/02/2024,3.1,0.6,-3.5,-2.9,0,13.73999977
27/02/2024,2.4,0.9,1.2,0.7,-0.7,13.43000031
28/02/2024,-3.9,1.7,0,0.4,0.6,13.84000015
29/02/2024,-1.4,0.3,0.1,-1.9,0.8,13.39999962
01/03/2024,-6.9,1.6,0.1,-1.1,0.6,13.10999966
04/03/2024,3.2,2.2,-1,-1,-1.2,13.48999977
05/03/2024,-6.1,0.9,0.8,1.2,-0.9,14.46000004
06/03/2024,-4.9,-0.8,-0.2,-1,-0.6,14.5
07/03/2024,-1.9,-1.1,-0.2,0.2,-0.1,14.43999958
08/03/2024,-0.9,-0.7,-0.3,-2.1,-1.8,14.73999977
13/03/2024,11.5,0.6,-4.9,1.5,-2.5,13.75
14/03/2024,10,0.9,-0.3,1.6,1.4,14.39999962
15/03/2024,1.6,0.8,0.6,1.7,2.1,14.40999985
18/03/2024,1.8,0,-0.5,-0.7,0.4,14.32999992
19/03/2024,-3.1,0,0.8,2.4,2.1,13.81999969
20/03/2024,-2,0.3,0.1,-0.9,-0.5,13.03999996
21/03/2024,-0.6,-2.4,-2.2,-2.3,-0.6,12.92000008
22/03/2024,-6.9,2.1,-0.4,-0.3,1.1,13.06000042
25/03/2024,4.7,1.3,0.6,-0.5,-0.1,13.18999958
26/03/2024,-1.3,2.2,1.4,0.5,0,13.23999977
27/03/2024,-4.2,3.9,1.8,0,-1,12.77999973
28/03/2024,1,-1.8,12.4,0,-1.9,13.01000023
01/04/2024,11,0,-11.2,79.2,-2.4,13.64999962
02/04/2024,3.9,-2.5,7.7,-77,1.7,14.60999966
03/04/2024,-0.2,0.5,0.8,-0.1,4,14.32999992
04/04/2024,-3.8,-0.6,4.6,0.2,1,16.35000038
05/04/2024,9.4,-1.3,2.5,-0.6,1.2,16.03000069
16/04/2024,26.4,21.6,47.7,8.7,0,18.39999962
17/04/2024,-8,7.3,-5.6,2.5,18.6,18.20999908
18/04/2024,4.6,-0.9,4.7,-2.3,-5.2,18
19/04/2024,-1.2,4.6,5,0.7,-1.5,18.70999908
22/04/2024,-1.2,4.7,-1.6,0,1.9,16.94000053
23/04/2024,-0.9,1.8,0,-0.7,-0.3,15.68999958
24/04/2024,4.2,0.1,-2.5,1.4,0.8,15.97000027
25/04/2024,6.2,2.8,0,1.7,0.9,15.36999989
26/04/2024,-4,8.7,6.4,1.6,2.2,15.02999973
29/04/2024,-5,3.9,-6.4,-2.3,0.6,14.67000008
30/04/2024,6.6,1.8,15.1,1.1,0.8,15.64999962
02/05/2024,-9.9,-5.6,-3.2,-4.2,-0.2,14.68000031
03/05/2024,-7.2,-1.7,0.2,-1.2,0.7,13.48999977
06/05/2024,-2.2,-26.7,-10.3,-3.2,0,13.48999977
07/05/2024,-3,2.4,0,0,-3.1,13.22999954
08/05/2024,3.7,4.4,-6.4,0.7,2.3,13
13/05/2024,-0.8,1.5,6.8,0.4,-0.1,13.60000038
14/05/2024,-4.7,4,0.8,-0.6,-0.2,13.42000008
15/05/2024,-9.9,-3.1,0,-2.9,-1.5,12.44999981
16/05/2024,3.5,-11.3,-3.5,-3.9,-1.3,12.42000008
17/05/2024,4.6,0,-12.9,2,0.3,11.98999977
20/05/2024,2.3,0,-11.6,0.4,2,12.14999962
21/05/2024,-3.2,0,0,1.2,3.6,11.85999966
22/05/2024,1.1,0,19.7,0,0,12.28999996
27/05/2024,0,0,-3.3,2.2,1.9,12.28999996
28/05/2024,12.7,0,-2,0,-1.3,12.92000008
29/05/2024,6.3,7.1,5.5,0.1,1.3,14.27999973
03/06/2024,-22.5,-5.5,-6.4,0,0,13.10999966
11/06/2024,1.6,12.8,0.2,-2.7,-3.2,12.85000038
13/06/2024,-16,-2.6,3.4,-1.1,-0.8,11.93999958
14/06/2024,-2.3,19.3,-8.4,0,-0.9,12.65999985
19/06/2024,0.2,-5.3,2.3,-0.3,-1.3,12.65999985
20/06/2024,3.7,0.5,0.3,0.2,-1.4,13.27999973
21/06/2024,-0.4,0.4,0.8,-0.6,-2.7,13.19999981
24/06/2024,-2.4,-3.6,-0.3,0.1,-2.1,13.32999992
25/06/2024,1.6,-1.3,-1.6,-0.1,0.3,12.84000015
26/06/2024,8.1,1.3,-2.6,0.8,0.5,12.55000019
15/07/2024,-10,-14,-47.4,-3.9,-8.5,13.11999989
19/07/2024,1,-1.2,3.1,-2.7,1.3,16.52000046
24/07/2024,4.5,5.3,2.3,-0.4,1.1,18.04000092
31/07/2024,-25.3,-9.7,-12.1,-7.8,-4.6,16.36000061
